,Code,Measure,Gender,Race,Race_type,Location,Location_type,Income,Income_type,Time,Time_type,Value
18,NATDEN,Total Pupils,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7216
19,NATDEN,Total Pupils,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,17349
20,NATDEN,Total Pupils,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,3359
21,NATDEN,Total Pupils,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,8119
22,NATDEN,Total Pupils,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,5771
23,NATDEN,Total Pupils,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,2026
24,NATDEN,Total Pupils,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,8119
25,NATDEN,Total Pupils,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,5771
26,NATDEN,Total Pupils,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,540689
0,INP8CALC,Count used to calculation progress 8,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,407271
1,INP8CALC,Count used to calculation progress 8,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,387510
2,INP8CALC,Count used to calculation progress 8,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1629
3,INP8CALC,Count used to calculation progress 8,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,114
4,INP8CALC,Count used to calculation progress 8,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,689
5,INP8CALC,Count used to calculation progress 8,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,17329
6,INP8CALC,Count used to calculation progress 8,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,21311
7,INP8CALC,Count used to calculation progress 8,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7018
8,INP8CALC,Count used to calculation progress 8,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2423
9,INP8CALC,Count used to calculation progress 8,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,4717
10,INP8CALC,Count used to calculation progress 8,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7153
11,INP8CALC,Count used to calculation progress 8,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,46394
12,INP8CALC,Count used to calculation progress 8,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,12564
13,INP8CALC,Count used to calculation progress 8,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,19032
14,INP8CALC,Count used to calculation progress 8,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7800
15,INP8CALC,Count used to calculation progress 8,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1606
16,INP8CALC,Count used to calculation progress 8,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,6998
17,INP8CALC,Count used to calculation progress 8,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,24265
18,INP8CALC,Count used to calculation progress 8,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,6808
19,INP8CALC,Count used to calculation progress 8,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,14658
20,INP8CALC,Count used to calculation progress 8,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2799
21,INP8CALC,Count used to calculation progress 8,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,6307
22,INP8CALC,Count used to calculation progress 8,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,4930
23,INP8CALC,Count used to calculation progress 8,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1606
24,INP8CALC,Count used to calculation progress 8,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,6307
25,INP8CALC,Count used to calculation progress 8,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,4930
26,INP8CALC,Count used to calculation progress 8,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,512084
0,ATT8_AVG,Attainment 8,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,49.7
1,ATT8_AVG,Attainment 8,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,49.7
2,ATT8_AVG,Attainment 8,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,54.5
3,ATT8_AVG,Attainment 8,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,29.3
4,ATT8_AVG,Attainment 8,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,20.4
5,ATT8_AVG,Attainment 8,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,49.5
6,ATT8_AVG,Attainment 8,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,50.5
7,ATT8_AVG,Attainment 8,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,46.3
8,ATT8_AVG,Attainment 8,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50.2
9,ATT8_AVG,Attainment 8,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,54.5
10,ATT8_AVG,Attainment 8,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,51.8
11,ATT8_AVG,Attainment 8,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,52.5
12,ATT8_AVG,Attainment 8,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,57.0
13,ATT8_AVG,Attainment 8,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,48.5
14,ATT8_AVG,Attainment 8,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,52.1
15,ATT8_AVG,Attainment 8,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,62.4
16,ATT8_AVG,Attainment 8,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,55.0
17,ATT8_AVG,Attainment 8,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,48.7
18,ATT8_AVG,Attainment 8,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,45.4
19,ATT8_AVG,Attainment 8,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50.3
20,ATT8_AVG,Attainment 8,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,47.0
21,ATT8_AVG,Attainment 8,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50.2
22,ATT8_AVG,Attainment 8,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,44.0
23,ATT8_AVG,Attainment 8,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,62.4
24,ATT8_AVG,Attainment 8,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,50.2
25,ATT8_AVG,Attainment 8,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,44.0
26,ATT8_AVG,Attainment 8,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,49.9
0,P8SCORE_AVG,Progress 8,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.09
1,P8SCORE_AVG,Progress 8,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.11
2,P8SCORE_AVG,Progress 8,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.07
3,P8SCORE_AVG,Progress 8,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1.16
4,P8SCORE_AVG,Progress 8,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.69
5,P8SCORE_AVG,Progress 8,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.42
6,P8SCORE_AVG,Progress 8,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.04
7,P8SCORE_AVG,Progress 8,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.27
8,P8SCORE_AVG,Progress 8,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.03
9,P8SCORE_AVG,Progress 8,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.1
10,P8SCORE_AVG,Progress 8,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.06
11,P8SCORE_AVG,Progress 8,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.31
12,P8SCORE_AVG,Progress 8,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.47
13,P8SCORE_AVG,Progress 8,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.13
14,P8SCORE_AVG,Progress 8,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.33
15,P8SCORE_AVG,Progress 8,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.68
16,P8SCORE_AVG,Progress 8,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.49
17,P8SCORE_AVG,Progress 8,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.17
18,P8SCORE_AVG,Progress 8,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.15
19,P8SCORE_AVG,Progress 8,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.34
20,P8SCORE_AVG,Progress 8,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.09
21,P8SCORE_AVG,Progress 8,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.47
22,P8SCORE_AVG,Progress 8,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.32
23,P8SCORE_AVG,Progress 8,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.68
24,P8SCORE_AVG,Progress 8,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.47
25,P8SCORE_AVG,Progress 8,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.32
26,P8SCORE_AVG,Progress 8,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-0.03
0,P8CILOW,Progress 8 - Lower bound,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.09
1,P8CILOW,Progress 8 - Lower bound,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.11
2,P8CILOW,Progress 8 - Lower bound,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.02
3,P8CILOW,Progress 8 - Lower bound,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1.36
4,P8CILOW,Progress 8 - Lower bound,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.76
5,P8CILOW,Progress 8 - Lower bound,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.4
6,P8CILOW,Progress 8 - Lower bound,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.06
7,P8CILOW,Progress 8 - Lower bound,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.29
8,P8CILOW,Progress 8 - Lower bound,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.01
9,P8CILOW,Progress 8 - Lower bound,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.07
10,P8CILOW,Progress 8 - Lower bound,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.04
11,P8CILOW,Progress 8 - Lower bound,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.3
12,P8CILOW,Progress 8 - Lower bound,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.45
13,P8CILOW,Progress 8 - Lower bound,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.12
14,P8CILOW,Progress 8 - Lower bound,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.3
15,P8CILOW,Progress 8 - Lower bound,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.63
16,P8CILOW,Progress 8 - Lower bound,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.46
17,P8CILOW,Progress 8 - Lower bound,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.16
18,P8CILOW,Progress 8 - Lower bound,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.17
19,P8CILOW,Progress 8 - Lower bound,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.32
20,P8CILOW,Progress 8 - Lower bound,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.05
21,P8CILOW,Progress 8 - Lower bound,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.45
22,P8CILOW,Progress 8 - Lower bound,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.35
23,P8CILOW,Progress 8 - Lower bound,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.63
24,P8CILOW,Progress 8 - Lower bound,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.45
25,P8CILOW,Progress 8 - Lower bound,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.35
26,P8CILOW,Progress 8 - Lower bound,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-0.03
0,P8CIHI,Progress 8 - Upper bound,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.08
1,P8CIHI,Progress 8 - Upper bound,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.11
2,P8CIHI,Progress 8 - Upper bound,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.12
3,P8CIHI,Progress 8 - Upper bound,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.97
4,P8CIHI,Progress 8 - Upper bound,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.61
5,P8CIHI,Progress 8 - Upper bound,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.44
6,P8CIHI,Progress 8 - Upper bound,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.03
7,P8CIHI,Progress 8 - Upper bound,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.24
8,P8CIHI,Progress 8 - Upper bound,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.08
9,P8CIHI,Progress 8 - Upper bound,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.13
10,P8CIHI,Progress 8 - Upper bound,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.09
11,P8CIHI,Progress 8 - Upper bound,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.32
12,P8CIHI,Progress 8 - Upper bound,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.49
13,P8CIHI,Progress 8 - Upper bound,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.15
14,P8CIHI,Progress 8 - Upper bound,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.35
15,P8CIHI,Progress 8 - Upper bound,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.73
16,P8CIHI,Progress 8 - Upper bound,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.51
17,P8CIHI,Progress 8 - Upper bound,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.19
18,P8CIHI,Progress 8 - Upper bound,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.12
19,P8CIHI,Progress 8 - Upper bound,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.36
20,P8CIHI,Progress 8 - Upper bound,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.13
21,P8CIHI,Progress 8 - Upper bound,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.5
22,P8CIHI,Progress 8 - Upper bound,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.29
23,P8CIHI,Progress 8 - Upper bound,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.73
24,P8CIHI,Progress 8 - Upper bound,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.5
25,P8CIHI,Progress 8 - Upper bound,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.29
26,P8CIHI,Progress 8 - Upper bound,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-0.03
0,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,37.2
1,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,36.9
2,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,27.9
3,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,78.7
4,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,89.7
5,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,41.4
6,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,37.4
7,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,46.5
8,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,38.3
9,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,28.1
10,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,34.9
11,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,32.8
12,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,22.7
13,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,41.9
14,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,32.7
15,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,17.2
16,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,27.4
17,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,40.8
18,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,49.1
19,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,36.6
20,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,44.6
21,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,38.3
22,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,47.5
23,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,17.2
24,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,38.3
25,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,47.5
26,NOT_L2BASICS,%age did not achieve English and Maths A*-C,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,37.0
0,L2BASICS,%age achieved English and Maths A*-C,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,62.8
1,L2BASICS,%age achieved English and Maths A*-C,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,63.1
2,L2BASICS,%age achieved English and Maths A*-C,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,72.1
3,L2BASICS,%age achieved English and Maths A*-C,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,21.3
4,L2BASICS,%age achieved English and Maths A*-C,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,10.3
